time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.03567818939894701,-0.008431518603895224,11.328135593974105,6.257306925562499,0.030162040186998418,0.0,-0.1503612570873673,-0.0773718785824471,2.5822353471998487,-0.0548814702732073,0.005118198587247647,0.0,454.8777111196704,454.05156957895827,454.88654078946666,453.2966445053341
1.2600000000000007,-0.045339776574801836,-0.013634059904665022,11.486561386148768,6.2540735315075935,0.030547430480043936,0.0,-0.17171564651395316,-0.09637324760442774,2.698151315424631,-0.052890914909901304,0.0077411702010353875,0.0,456.86696512657215,457.0630766202582,456.3997348048009,456.70786230851013
1.3200000000000007,-0.0562321628221497,-0.01998796754677485,11.64998581317157,6.250109923226791,0.03143563667303262,0.0,-0.19142880419086797,-0.11576778417593499,2.749108626958939,-0.07935116900396019,0.021933413722448256,0.0,436.35154027532786,437.52175576132714,438.2285009921156,436.1516947944362
1.3800000000000008,-0.06832713621624902,-0.02758759431561677,11.816483005165088,6.244730474055871,0.03257218828143671,0.0,-0.21184437027810446,-0.13803600881047726,2.8005628122495714,-0.1000581396125931,0.01592342604065297,0.0,437.9711629932295,437.4061155685711,438.5105757202637,436.9889479955696
1.4400000000000008,-0.08160641850884652,-0.03655685070332256,11.984200737260165,6.238370299811516,0.03313725729121231,0.0,-0.23086003949513362,-0.16147505054715383,2.790039201336114,-0.11199874784889255,0.0028512261311051945,0.0,418.12571847898835,416.92993666371177,417.97526146231,417.1952297548129
1.5000000000000009,-0.09622831742851305,-0.04731531507030781,12.157148883745869,6.2314247963833225,0.03267422676896636,0.0,-0.25648285295097284,-0.19788954656194654,2.9740700605900696,-0.11955983733246535,-0.01839432595345912,0.0,480.4440855387758,478.81385343742267,479.43637562881844,479.15640747363835
1.560000000000001,-0.11220910309647937,-0.06015830439538486,12.336144616886264,6.223038285697431,0.030565545843990627,0.0,-0.2760493226357474,-0.23092317746176783,2.992332988296073,-0.16016654683760204,-0.052054119207940924,0.0,430.486115069743,427.65294820188114,430.60832960190857,427.4489691421681
1.620000000000001,-0.12942609327610255,-0.07535789440831919,12.51972232387658,6.21402356310327,0.027720405302198436,0.0,-0.2975194061235573,-0.2766788167961407,3.1262690981994825,-0.14024111960864463,-0.04274026054163564,0.0,466.1080956930552,466.98501506867865,465.0679358606827,467.06381458806095
1.680000000000001,-0.14787254006025405,-0.09349887130127527,12.711378599579596,6.205472526940952,0.024883370509098057,0.0,-0.31705218856820394,-0.3288880762075281,3.261585667515163,-0.14482043768972763,-0.051874830958429395,0.0,467.9418011655564,467.3439256587641,468.5281494649742,468.54681493373903
1.740000000000001,-0.16739696326636094,-0.11485803852501253,12.909855602097412,6.196251764195955,0.022021381959760333,0.0,-0.33345547346062854,-0.38396124858844427,3.3538020613962676,-0.162623099443959,-0.043485016162514024,0.0,455.7806704867076,456.60369080205214,456.63742510991216,455.5942542405239
1.8000000000000012,-0.18777660813372074,-0.13941620747002134,13.110500348273796,6.18587204926664,0.019576175871445223,0.0,-0.34565797049545033,-0.4355089037527596,3.3343471541677685,-0.18345470119246324,-0.037995664607451754,0.0,420.9180037370053,421.52428407599587,420.77595961808123,419.39047035571167
1.8600000000000012,-0.20890306619267987,-0.16753903693246366,13.312876616003077,6.1743629343598165,0.016828665321631853,0.0,-0.3582956165488602,-0.5029982078160953,3.4110285239702693,-0.20026053416397718,-0.05366646696535745,0.0,453.2238284516892,452.05776456502775,452.6426143006357,451.76708552304626
1.9200000000000013,-0.2307479354574466,-0.20005561092444762,13.520826368328835,6.1621219208659745,0.01428380741715607,0.0,-0.3695718096576009,-0.5820823770279064,3.5199268366555545,-0.20781375186736903,-0.031050062975705055,0.0,463.3693410546236,465.3144733970249,462.9899844834959,462.9261579397522
1.9800000000000013,-0.2532384746773766,-0.23773878319016,13.736603747741874,6.149890018010938,0.012229372527138516,0.0,-0.379883714967977,-0.675273859488422,3.6716749508895137,-0.19989066812537412,-0.03746621490325288,0.0,479.2529927780433,478.8493156785727,476.9177900259691,478.0876232893967
2.0400000000000014,-0.27629428556989577,-0.2812038061583547,13.960855120908294,6.137454756944837,0.010258318543023393,0.0,-0.3884146922580578,-0.7747707570215092,3.8024555402407922,-0.2146945086730368,-0.0281887305304126,0.0,472.9596718387528,473.79014491237757,474.76469281843833,474.15784474513544
2.1000000000000014,-0.29976512254738386,-0.33008831427405133,14.187406317555428,6.124815704222179,0.008171941980312347,0.0,-0.3937935444332284,-0.855754205398128,3.749289403331706,-0.20657093281041308,-0.041421474132473185,0.0,417.355848549347,416.264960383223,414.1145027660203,415.4373786655951
2.1600000000000015,-0.32353582376114826,-0.384296755438008,14.412346622834544,6.111485117478047,0.005593571723180091,0.0,-0.39833987618428435,-0.9523179209652527,3.748448404430979,-0.2379166898916724,-0.04453984883377615,0.0,433.7501313056401,433.60667576499884,434.79264548382645,432.6877382968434
2.2200000000000015,-0.3475573561111067,-0.4454073543321405,14.64211361039474,6.096374074700982,0.002250909347121244,0.0,-0.40202418533148115,-1.0861815310446656,3.909191116672977,-0.2659247503084614,-0.06700336055065363,0.0,486.12581803862156,484.5495477379482,486.77933561449083,485.29412639969536
2.2800000000000016,-0.3717108130512962,-0.5137281929717259,14.875371214966908,6.079245990750373,6.281797594841187,0.0,-0.4027837144846243,-1.1925555082731267,3.8658884317676177,-0.30516652702864455,-0.054221585378607634,0.0,422.91849303897783,424.23594566468074,422.9342357836731,420.2068119474119
